,CustomerID,Recency,Monetary,Frequency,Category
1234,14553,20,859.2699999999999,5,RECENT AVARAGE MATE
1235,14554,11,2279.4900000000007,4,RECENT AVARAGE MATE
1236,14555,58,312.54,2,RECENT AVARAGE MATE
1237,14557,86,788.3800000000001,1,
1238,14560,8,2237.7700000000004,22,
1239,14561,76,1080.7599999999998,3,CASUAL AVARAGE MATE
1240,14562,4,5006.769999999999,18,
1241,14565,96,3099.12,4,CASUAL AVARAGE MATE
1242,14567,57,1530.3600000000001,2,RECENT AVARAGE MATE
1243,14569,2,227.39,1,
1244,14570,281,218.05999999999997,2,EX MATE
1245,14572,4,2804.54,7,SOUL MATE
1246,14573,180,1639.8199999999997,9,EX MATE
1247,14576,373,35.400000000000006,1,
1248,14577,13,859.7099999999999,4,RECENT AVARAGE MATE
1249,14578,4,168.63,1,
1250,14581,17,138.6,1,
1251,14582,41,114.11,1,
1252,14583,6,986.96,5,RECENT AVARAGE MATE
1253,14584,170,1033.06,4,EX MATE
1254,14585,51,157.05,1,
1255,14586,277,237.35999999999996,1,
1256,14587,19,1580.2900000000004,9,SOUL MATE
1257,14589,372,39.75,1,
1258,14591,16,1320.21,4,RECENT AVARAGE MATE
1259,14592,36,557.94,3,RECENT AVARAGE MATE
1260,14593,22,617.1500000000001,3,RECENT AVARAGE MATE
1261,14594,8,363.33,2,RECENT AVARAGE MATE
1262,14595,20,1740.6000000000001,6,SOUL MATE
1263,14597,12,866.2400000000001,2,RECENT AVARAGE MATE
1264,14598,45,221.97000000000003,1,
1265,14600,306,393.3299999999999,1,
1266,14601,11,213.96000000000004,1,
1267,14603,275,660.0,1,
1268,14606,2,12076.15,93,
1269,14607,16,16209.5,14,
1270,14608,5,1785.15,4,RECENT AVARAGE MATE
1271,14609,73,601.5600000000001,4,CASUAL AVARAGE MATE
1272,14616,243,406.08000000000004,3,EX MATE
1273,14618,10,553.44,3,RECENT AVARAGE MATE
1274,14619,246,394.43999999999994,1,
1275,14620,206,412.78,2,EX MATE
1276,14621,2,1788.3599999999997,5,
1277,14622,185,320.58,1,
1278,14623,33,886.6999999999999,5,RECENT AVARAGE MATE
1279,14624,58,225.84999999999997,2,RECENT AVARAGE MATE
1280,14625,197,899.63,2,EX MATE
1281,14626,24,2791.2699999999995,4,RECENT AVARAGE MATE
1282,14628,92,671.96,2,CASUAL AVARAGE MATE
1283,14629,5,955.2599999999995,2,RECENT AVARAGE MATE
1284,14631,51,1006.98,3,RECENT AVARAGE MATE
1285,14632,263,114.55999999999999,1,
1286,14633,267,344.9000000000001,1,
1287,14636,37,609.85,2,RECENT AVARAGE MATE
1288,14638,51,443.6,1,
1289,14639,53,2984.4900000000002,6,SOUL MATE
1290,14640,25,2107.38,6,SOUL MATE
1291,14641,22,110.46,1,
1292,14642,59,96.12,1,
1293,14643,171,693.8100000000001,2,EX MATE
1294,14644,68,830.7600000000001,2,CASUAL AVARAGE MATE
1295,14645,157,597.09,2,EX MATE
1296,14647,202,236.03999999999996,1,
1297,14649,5,1402.5899999999997,4,RECENT AVARAGE MATE
1298,14651,68,653.75,2,CASUAL AVARAGE MATE
1299,14652,78,114.18000000000002,1,
1300,14653,2,1926.65,7,
1301,14655,9,1932.2300000000002,4,RECENT AVARAGE MATE
1302,14656,170,291.05000000000007,2,EX MATE
1303,14657,18,848.2199999999998,4,RECENT AVARAGE MATE
1304,14658,6,247.15,2,RECENT AVARAGE MATE
1305,14659,9,2529.9300000000003,9,SOUL MATE
1306,14660,87,285.74,2,CASUAL AVARAGE MATE
1307,14661,27,107.95,1,
1308,14662,29,741.3700000000003,4,RECENT AVARAGE MATE
1309,14664,20,636.24,2,RECENT AVARAGE MATE
1310,14665,61,1835.7000000000003,5,RECENT AVARAGE MATE
1311,14666,25,195.24999999999997,1,
1312,14667,11,9175.04,25,
1313,14669,242,1259.24,3,EX MATE
1314,14670,281,392.8600000000001,2,EX MATE
1315,14672,235,765.5500000000002,2,EX MATE
1316,14673,4,1736.3999999999999,5,RECENT AVARAGE MATE
1317,14675,17,596.3599999999999,1,
1318,14676,32,2548.2400000000002,6,SOUL MATE
1319,14680,26,28754.110000000004,16,
1320,14681,72,498.95,3,CASUAL AVARAGE MATE
1321,14682,188,52.0,2,
1322,14684,26,1201.5100000000002,5,RECENT AVARAGE MATE
1323,14687,107,628.3799999999999,1,
1324,14688,8,5579.0999999999985,21,
1325,14689,209,112.80000000000001,1,
1326,14690,45,355.04999999999995,2,RECENT AVARAGE MATE
1327,14691,31,2114.33,5,RECENT AVARAGE MATE
1328,14692,138,591.55,4,CASUAL AVARAGE MATE
1329,14693,265,172.9,1,
1330,14696,5,2078.9500000000003,7,SOUL MATE
1331,14697,219,188.61,2,EX MATE
1332,14698,2,1217.27,5,
1333,14699,215,109.12999999999998,1,
1334,14700,33,2195.1,3,RECENT AVARAGE MATE
1335,14701,11,2526.0899999999997,9,SOUL MATE
1336,14702,2,3251.79,17,
1337,14703,15,318.1699999999999,1,
1338,14704,12,1493.9600000000003,9,SOUL MATE
1339,14705,199,179.0,1,
1340,14708,3,1126.3700000000001,3,
1341,14709,16,4921.04,13,
1342,14710,15,599.48,4,RECENT AVARAGE MATE
1343,14711,11,2839.62,11,SOUL MATE
1344,14712,30,917.07,3,RECENT AVARAGE MATE
1345,14713,10,2662.2,11,SOUL MATE
1346,14714,25,160.19,1,
1347,14715,25,867.3799999999999,4,RECENT AVARAGE MATE
1348,14716,44,307.51,2,RECENT AVARAGE MATE
1349,14719,2,1581.8399999999995,5,
1350,14720,6,663.81,3,RECENT AVARAGE MATE
1351,14722,148,180.41999999999996,1,
1352,14723,11,1122.36,6,SOUL MATE
1353,14725,25,655.58,1,
1354,14727,275,268.58,1,
1355,14729,374,313.48999999999995,1,
1356,14730,2,1897.5699999999997,8,
1357,14731,48,380.02,3,RECENT AVARAGE MATE
1358,14732,9,2702.4900000000002,8,SOUL MATE
1359,14733,17,9585.910000000002,12,
1360,14735,4,6065.69,32,
1361,14737,4,1164.55,3,RECENT AVARAGE MATE
1362,14738,43,1314.45,7,SOUL MATE
1363,14739,5,3902.28,7,SOUL MATE
1364,14740,198,1448.21,3,EX MATE
1365,14741,12,1400.3400000000001,6,SOUL MATE
1366,14744,17,1099.98,7,SOUL MATE
1367,14745,113,1220.26,5,CASUAL AVARAGE MATE
1368,14747,250,328.2,1,
1369,14748,30,1415.75,5,RECENT AVARAGE MATE
1370,14752,44,389.63999999999993,1,
1371,14753,88,563.15,1,
1372,14754,45,638.05,2,RECENT AVARAGE MATE
1373,14755,10,5010.280000000001,11,SOUL MATE
1374,14756,16,738.9599999999998,1,
1375,14757,76,420.5,1,
1376,14758,145,1484.0600000000002,4,CASUAL AVARAGE MATE
1377,14759,5,1625.97,3,RECENT AVARAGE MATE
1378,14760,298,89.2,1,
1379,14761,59,255.89999999999998,2,RECENT AVARAGE MATE
1380,14762,264,300.52,1,
1381,14764,47,278.3,1,
1382,14765,30,254.10999999999999,3,RECENT AVARAGE MATE
1383,14766,9,2473.3700000000003,6,SOUL MATE
1384,14768,18,192.60000000000002,2,RECENT AVARAGE MATE
1385,14769,3,10416.979999999998,8,
1386,14770,233,876.4200000000001,2,EX MATE
1387,14772,113,139.26,1,
1388,14775,59,1011.9000000000001,3,RECENT AVARAGE MATE
1389,14776,52,2538.2999999999993,11,SOUL MATE
1390,14778,128,730.86,2,CASUAL AVARAGE MATE
1391,14779,281,386.15,3,EX MATE
1392,14780,55,447.6799999999999,2,RECENT AVARAGE MATE
1393,14782,320,200.10000000000002,1,
1394,14784,27,289.99,2,RECENT AVARAGE MATE
1395,14785,11,77.4,2,
1396,14788,8,679.44,2,RECENT AVARAGE MATE
1397,14789,29,197.64000000000001,1,
1398,14790,17,745.06,4,RECENT AVARAGE MATE
1399,14792,64,6.2,1,
1400,14793,22,228.99,1,
1401,14794,3,1319.9099999999999,7,
1402,14795,167,131.45,1,
1403,14796,2,7975.49,17,
1404,14798,53,173.74,3,RECENT AVARAGE MATE
1405,14799,52,157.7,1,
1406,14800,48,4331.79,12,SOUL MATE
1407,14801,62,189.3399999999999,1,
1408,14803,163,845.55,3,EX MATE
1409,14804,9,353.2699999999999,1,
1410,14805,16,546.4,4,RECENT AVARAGE MATE
1411,14806,76,193.39000000000004,1,
1412,14808,40,2718.599999999999,8,SOUL MATE
1413,14810,41,2085.3300000000004,11,SOUL MATE
1414,14813,370,152.88000000000002,2,
1415,14815,37,778.5,2,RECENT AVARAGE MATE
1416,14816,198,271.85,1,
1417,14817,201,1110.3400000000001,2,EX MATE
1418,14818,74,657.8,3,CASUAL AVARAGE MATE
1419,14819,65,272.07,2,CASUAL AVARAGE MATE
1420,14820,22,507.29,4,RECENT AVARAGE MATE
1421,14821,367,48.800000000000004,1,
1422,14823,181,321.43,3,EX MATE
1423,14824,11,1127.71,4,RECENT AVARAGE MATE
1424,14825,4,2221.01,12,SOUL MATE
1425,14828,197,2139.76,3,EX MATE
1426,14829,30,697.55,4,RECENT AVARAGE MATE
1427,14830,54,188.88,1,
1428,14834,18,1720.3,6,SOUL MATE
1429,14836,11,102.44999999999999,3,
1430,14837,90,1649.5,4,CASUAL AVARAGE MATE
1431,14840,268,62.85,1,
1432,14841,54,3295.7599999999998,6,SOUL MATE
1433,14842,44,2824.6900000000005,4,RECENT AVARAGE MATE
1434,14844,64,3189.8100000000004,4,CASUAL AVARAGE MATE
1435,14847,149,309.4,1,
1436,14849,22,7930.54,25,
1437,14850,312,325.75,1,
1438,14851,24,511.34999999999997,2,RECENT AVARAGE MATE
1439,14852,59,2836.69,6,SOUL MATE
1440,14853,25,475.8,2,RECENT AVARAGE MATE
1441,14854,79,2740.0299999999997,7,SOUL MATE
1442,14855,120,645.65,2,CASUAL AVARAGE MATE
1443,14856,37,1290.53,3,RECENT AVARAGE MATE
1444,14857,60,1173.12,2,RECENT AVARAGE MATE
1445,14859,13,1353.7399999999998,4,RECENT AVARAGE MATE
1446,14860,20,170.32000000000002,1,
1447,14861,53,125.79000000000002,1,
1448,14862,26,841.2,2,RECENT AVARAGE MATE
1449,14863,30,266.76,1,
1450,14865,8,52.2,2,
1451,14866,11,14389.9,12,
1452,14867,186,710.28,3,EX MATE
1453,14868,4,2953.5899999999997,8,SOUL MATE
1454,14869,9,721.4499999999998,2,RECENT AVARAGE MATE
1455,14870,262,327.24999999999994,1,
1456,14871,4,501.2800000000001,4,RECENT AVARAGE MATE
1457,14873,211,519.68,1,
1458,14875,108,1465.3199999999997,2,CASUAL AVARAGE MATE
1459,14878,13,1476.0900000000001,9,SOUL MATE
1460,14880,78,690.5899999999999,3,CASUAL AVARAGE MATE
1461,14881,20,255.4,1,
1462,14882,27,589.7,2,RECENT AVARAGE MATE
1463,14883,19,761.59,6,SOUL MATE
1464,14885,132,765.3199999999999,1,
1465,14886,253,364.80000000000007,1,
1466,14887,80,1862.0,1,
1467,14888,208,369.2,1,
1468,14889,337,135.9,1,
1469,14890,254,125.65,1,
1470,14891,149,554.38,2,CASUAL AVARAGE MATE
1471,14893,10,1237.8500000000004,2,RECENT AVARAGE MATE
1472,14894,86,655.7499999999999,1,
1473,14895,8,11138.710000000001,20,
1474,14896,205,468.77,2,EX MATE
1475,14897,8,1366.38,4,RECENT AVARAGE MATE
1476,14898,24,1269.3099999999997,6,SOUL MATE
1477,14901,12,1421.2899999999997,9,SOUL MATE
1478,14902,26,332.66,1,
1479,14903,22,2795.33,5,RECENT AVARAGE MATE
1480,14904,3,1025.44,2,
1481,14905,158,616.15,2,EX MATE
1482,14907,4,3501.1000000000004,7,SOUL MATE
1483,14908,75,277.79999999999995,1,
1484,14910,3,434.35,4,
1485,14913,36,1227.43,4,RECENT AVARAGE MATE
1486,14915,92,307.48,2,CASUAL AVARAGE MATE
1487,14916,71,1268.98,4,CASUAL AVARAGE MATE
1488,14918,116,1610.15,2,CASUAL AVARAGE MATE
1489,14920,213,977.77,2,EX MATE
1490,14921,31,1316.0700000000002,2,RECENT AVARAGE MATE
1491,14923,51,749.0999999999998,1,
1492,14924,246,310.05,1,
1493,14929,33,223.88,1,
1494,14944,30,5900.25,12,
1495,14946,15,100.9,1,
1496,14947,73,290.82,2,CASUAL AVARAGE MATE
1497,14948,24,1101.97,6,SOUL MATE
1498,14950,20,371.2,1,
1499,14951,80,311.69000000000005,1,
1500,14952,60,8099.49,11,
1501,14953,26,285.66999999999996,1,
1502,14954,13,294.8499999999999,1,
1503,14957,254,58.49000000000001,1,
1504,14958,148,483.7299999999999,3,CASUAL AVARAGE MATE
1505,14959,65,695.4200000000002,4,CASUAL AVARAGE MATE
1506,14960,9,221.27000000000004,2,RECENT AVARAGE MATE
1507,14961,11,7044.68,9,
1508,14962,271,126.70000000000002,1,
1509,14963,10,1472.3399999999997,5,RECENT AVARAGE MATE
1510,14964,248,206.21,1,
1511,14965,97,596.0899999999999,2,CASUAL AVARAGE MATE
1512,14966,15,183.01999999999992,1,
1513,14967,50,463.8,1,
1514,14968,31,147.59,1,
1515,14970,69,1592.06,4,CASUAL AVARAGE MATE
1516,14971,36,1097.9799999999998,3,RECENT AVARAGE MATE
1517,14972,129,114.77000000000002,1,
1518,14973,108,1314.45,3,CASUAL AVARAGE MATE
1519,14974,38,89.94,1,
1520,14975,58,279.94,1,
1521,14976,58,790.8600000000001,7,SOUL MATE
1522,14978,73,1921.3699999999994,5,CASUAL AVARAGE MATE
1523,14981,247,102.11999999999998,1,
1524,14984,20,202.37,2,RECENT AVARAGE MATE
1525,14985,199,292.01,2,EX MATE
1526,14987,16,326.4,2,RECENT AVARAGE MATE
1527,14988,212,334.54,1,
1528,14995,39,231.98000000000002,2,RECENT AVARAGE MATE
1529,14997,47,546.2,3,RECENT AVARAGE MATE
1530,14998,171,414.87,2,EX MATE
1531,15000,48,490.52,1,
1532,15002,116,1641.7600000000002,4,CASUAL AVARAGE MATE
1533,15004,148,1220.77,1,
1534,15005,16,6295.37,28,
1535,15006,52,480.37999999999977,1,
1536,15007,160,156.91000000000003,1,
1537,15009,13,1259.4299999999996,3,RECENT AVARAGE MATE
1538,15010,36,308.94000000000005,1,
1539,15012,54,405.0399999999999,2,RECENT AVARAGE MATE
1540,15014,44,257.66999999999996,2,RECENT AVARAGE MATE
1541,15016,173,170.04,1,
1542,15017,34,125.58000000000003,1,
1543,15018,39,496.21,3,RECENT AVARAGE MATE
1544,15019,267,252.81,1,
1545,15021,9,1871.7699999999998,9,SOUL MATE
1546,15022,12,852.39,4,RECENT AVARAGE MATE
1547,15023,4,6720.409999999999,11,
1548,15024,10,1636.43,10,SOUL MATE
1549,15025,34,361.96000000000004,1,
1550,15026,81,469.0,3,CASUAL AVARAGE MATE
1551,15027,31,1066.1499999999999,4,RECENT AVARAGE MATE
1552,15028,9,627.1299999999999,4,RECENT AVARAGE MATE
1553,15030,72,518.28,2,CASUAL AVARAGE MATE
1554,15031,5,653.19,4,RECENT AVARAGE MATE
1555,15032,257,4959.0999999999985,3,EX MATE
1556,15033,5,2557.1800000000007,10,SOUL MATE
1557,15034,16,4274.16,8,SOUL MATE
1558,15035,90,252.72999999999996,1,
1559,15036,73,429.55999999999983,3,CASUAL AVARAGE MATE
1560,15038,59,685.7399999999999,6,SOUL MATE
1561,15039,10,19766.59000000001,47,
1562,15041,171,179.93000000000004,1,
1563,15042,200,135.93,1,
1564,15043,32,537.0,1,
1565,15044,20,7634.730000000001,17,
1566,15045,152,735.66,2,EX MATE
1567,15046,10,5090.42,15,
1568,15047,270,343.62,1,
1569,15048,66,381.00000000000006,4,CASUAL AVARAGE MATE
1570,15049,274,121.17000000000002,1,
1571,15050,26,1737.69,3,RECENT AVARAGE MATE
1572,15051,24,1383.3600000000001,3,RECENT AVARAGE MATE
1573,15052,320,207.73,1,
1574,15053,5,693.95,3,RECENT AVARAGE MATE
1575,15054,13,302.0999999999999,2,RECENT AVARAGE MATE
1576,15057,276,1489.5,2,EX MATE
1577,15058,26,2102.54,11,SOUL MATE
1578,15059,41,1337.7200000000003,9,SOUL MATE
1579,15060,9,294.25,4,RECENT AVARAGE MATE
1580,15061,4,54534.13999999999,48,
1581,15062,72,987.8599999999999,4,CASUAL AVARAGE MATE
1582,15063,214,370.79999999999995,1,
1583,15065,38,3158.13,4,RECENT AVARAGE MATE
1584,15066,54,893.59,1,
1585,15067,79,1744.7599999999998,3,CASUAL AVARAGE MATE
1586,15068,47,553.36,2,RECENT AVARAGE MATE
1587,15069,180,1109.5300000000007,1,
1588,15070,373,106.2,1,
1589,15071,94,982.0699999999998,2,CASUAL AVARAGE MATE
1590,15073,10,1043.41,3,RECENT AVARAGE MATE
1591,15074,106,735.6700000000002,1,
1592,15075,78,773.0300000000002,1,
1593,15076,173,880.8500000000004,1,
1594,15078,8,9743.11,32,
1595,15079,213,895.6100000000001,4,EX MATE
1596,15081,23,504.79999999999995,5,RECENT AVARAGE MATE
1597,15083,257,88.19999999999999,1,
1598,15087,282,306.94,1,
1599,15088,22,1160.07,2,RECENT AVARAGE MATE
1600,15089,11,2420.8400000000006,6,SOUL MATE
1601,15090,309,381.32000000000005,1,
1602,15091,68,480.71,1,
1603,15092,216,457.81000000000006,2,EX MATE
1604,15093,19,4597.02,6,SOUL MATE
1605,15095,104,1370.6,4,CASUAL AVARAGE MATE
1606,15096,43,219.39,1,
1607,15097,5,248.07999999999996,1,
1608,15098,183,39916.5,3,
1609,15099,85,410.48,1,
1610,15100,334,876.0,3,
1611,15101,9,317.53,2,RECENT AVARAGE MATE
1612,15103,32,703.36,2,RECENT AVARAGE MATE
1613,15104,197,993.5399999999997,2,EX MATE
1614,15105,19,2298.93,7,SOUL MATE
1615,15106,18,1422.5199999999998,5,RECENT AVARAGE MATE
1616,15107,312,319.5,6,
1617,15109,246,484.95,1,
1618,15110,24,996.1000000000001,4,RECENT AVARAGE MATE
1619,15111,30,1567.48,3,RECENT AVARAGE MATE
1620,15113,10,3509.43,3,RECENT AVARAGE MATE
1621,15114,31,2760.5599999999995,10,SOUL MATE
1622,15115,19,340.11000000000007,1,
1623,15116,18,1352.75,4,RECENT AVARAGE MATE
1624,15117,15,1551.7799999999997,5,RECENT AVARAGE MATE
1625,15118,135,244.8,1,
1626,15119,246,266.4,1,
1627,15120,134,358.8199999999999,1,
1628,15121,51,457.72,2,RECENT AVARAGE MATE
1629,15122,115,1633.78,3,CASUAL AVARAGE MATE
1630,15123,8,2199.3099999999995,2,RECENT AVARAGE MATE
1631,15124,23,184.19,2,RECENT AVARAGE MATE
1632,15125,26,11528.480000000001,15,
1633,15127,66,406.53000000000003,1,
1634,15128,61,1470.9999999999998,4,RECENT AVARAGE MATE
1635,15129,51,3447.3999999999996,11,SOUL MATE
1636,15130,170,330.11,1,
1637,15132,19,977.9300000000001,5,RECENT AVARAGE MATE
1638,15133,128,982.4200000000001,3,CASUAL AVARAGE MATE
1639,15134,15,1387.9900000000002,8,SOUL MATE
1640,15135,240,139.04999999999998,1,
1641,15136,3,1286.7000000000003,4,
1642,15139,240,178.96000000000004,2,EX MATE
1643,15140,53,2354.2500000000005,7,SOUL MATE
1644,15142,47,498.74,1,
1645,15143,226,259.45,1,
1646,15144,9,6580.4400000000005,17,
1647,15145,5,1194.7299999999998,4,RECENT AVARAGE MATE
1648,15146,165,1327.1600000000005,2,EX MATE
1649,15147,241,623.5,1,
1650,15148,11,301.28999999999996,1,
1651,15149,134,520.8,1,
1652,15150,18,5291.33,10,SOUL MATE
1653,15152,10,4745.690000000001,13,
1654,15153,32,329.25,1,
1655,15154,76,254.27999999999997,1,
1656,15156,2,961.49,3,
1657,15157,4,1936.07,3,RECENT AVARAGE MATE
1658,15158,46,401.4000000000001,1,
1659,15159,2,18641.010000000006,30,
1660,15160,358,158.16000000000003,1,
1661,15163,19,304.47,2,RECENT AVARAGE MATE
1662,15164,69,824.5799999999999,3,CASUAL AVARAGE MATE
1663,15165,374,487.75,1,
1664,15167,321,158.79999999999998,1,
1665,15168,26,106.56,1,
1666,15171,332,1289.5,1,
1667,15172,9,1624.0500000000002,5,RECENT AVARAGE MATE
1668,15174,323,135.75,1,
1669,15175,72,224.14000000000007,1,
1670,15178,261,40.5,1,
1671,15179,19,2206.9500000000003,5,RECENT AVARAGE MATE
1672,15180,368,87.5,1,
1673,15181,67,689.48,3,CASUAL AVARAGE MATE
1674,15182,155,622.8500000000001,2,EX MATE
1675,15184,30,402.20000000000005,2,RECENT AVARAGE MATE
1676,15185,71,310.62000000000006,1,
1677,15186,15,411.40999999999997,2,RECENT AVARAGE MATE
1678,15187,2,4777.18,16,
1679,15189,2,16225.390000000003,41,
1680,15192,120,1044.32,3,CASUAL AVARAGE MATE
1681,15193,61,499.32,1,
1682,15194,4,7616.530000000001,15,
1683,15195,3,3861.0,1,
1684,15197,11,1079.61,3,RECENT AVARAGE MATE
1685,15198,93,193.64,2,CASUAL AVARAGE MATE
1686,15199,60,1268.7,4,RECENT AVARAGE MATE
1687,15201,88,1236.5400000000004,5,CASUAL AVARAGE MATE
1688,15203,26,1827.8000000000002,6,SOUL MATE
1689,15204,358,316.58000000000004,1,
1690,15205,86,653.24,2,CASUAL AVARAGE MATE
1691,15206,11,420.29999999999995,4,RECENT AVARAGE MATE
1692,15208,2,870.12,5,
1693,15210,226,331.18,1,
1694,15211,61,894.4100000000001,2,RECENT AVARAGE MATE
1695,15212,242,101.79999999999998,1,
1696,15213,319,328.3499999999999,2,
1697,15214,2,1661.44,8,
1698,15215,47,734.94,3,RECENT AVARAGE MATE
1699,15216,88,96.6,1,
1700,15218,11,5756.89,11,
1701,15219,177,305.75,1,
1702,15220,52,1778.96,6,SOUL MATE
1703,15221,367,403.25,1,
1704,15222,319,585.0,1,
1705,15223,226,755.75,2,EX MATE
1706,15224,359,322.08,2,
1707,15225,235,409.4000000000001,1,
1708,15226,311,154.41,1,
1709,15227,37,1219.3999999999999,5,RECENT AVARAGE MATE
1710,15228,67,3386.71,4,CASUAL AVARAGE MATE
1711,15230,240,429.6,2,EX MATE
1712,15232,114,612.06,2,CASUAL AVARAGE MATE
1713,15234,277,197.0,1,
1714,15235,218,2247.51,12,EX MATE
1715,15236,299,321.05,1,
1716,15237,2,1412.3200000000004,4,
1717,15238,30,1071.99,3,RECENT AVARAGE MATE
1718,15239,11,780.59,2,RECENT AVARAGE MATE
1719,15240,45,1706.5700000000002,5,RECENT AVARAGE MATE
1720,15241,67,1756.44,8,SOUL MATE
1721,15243,75,316.68,1,
1722,15244,66,631.57,2,CASUAL AVARAGE MATE
1723,15245,135,2515.84,3,CASUAL AVARAGE MATE
1724,15246,239,514.15,2,EX MATE
1725,15247,123,356.0,1,
1726,15249,32,6688.46,13,
1727,15251,10,10484.990000000002,11,
1728,15252,37,740.78,2,RECENT AVARAGE MATE
1729,15253,17,918.2,5,RECENT AVARAGE MATE
1730,15254,128,300.36000000000007,1,
1731,15255,67,890.8499999999999,1,
1732,15256,149,98.45,1,
1733,15257,284,317.15,1,
1734,15258,169,623.1600000000001,2,EX MATE
1735,15260,101,1810.77,7,CASUAL AVARAGE MATE
1736,15261,136,254.82000000000002,1,
1737,15262,324,178.95000000000002,1,
1738,15263,107,156.50999999999996,1,
1739,15264,65,393.74000000000007,1,
1740,15265,152,1506.12,2,CASUAL AVARAGE MATE
1741,15266,339,119.30000000000001,1,
1742,15267,23,1717.36,5,RECENT AVARAGE MATE
1743,15269,24,408.8,1,
1744,15270,16,2379.49,7,SOUL MATE
1745,15271,8,2493.3399999999997,15,
1746,15272,58,721.9399999999999,2,RECENT AVARAGE MATE
1747,15274,5,716.5699999999999,2,RECENT AVARAGE MATE
1748,15275,38,615.1399999999999,1,
1749,15276,67,128.63000000000002,1,
1750,15277,47,255.89999999999998,1,
1751,15279,355,290.51,1,
1752,15280,173,113.12,1,
1753,15281,59,2332.1499999999996,9,SOUL MATE
1754,15286,50,240.55,1,
1755,15287,23,486.69000000000005,2,RECENT AVARAGE MATE
1756,15288,44,2306.52,5,RECENT AVARAGE MATE
1757,15289,30,939.78,3,RECENT AVARAGE MATE
1758,15290,5,7943.219999999998,18,
1759,15291,26,4668.3,15,
1760,15292,202,178.39,1,
1761,15296,51,3672.8599999999997,6,SOUL MATE
1762,15297,11,641.94,3,RECENT AVARAGE MATE
1763,15298,3,4799.900000000001,12,
1764,15299,68,4507.01,7,SOUL MATE
1765,15300,65,496.4399999999999,1,
1766,15301,51,5049.950000000001,12,SOUL MATE
1767,15303,291,574.02,1,
1768,15304,61,694.4,8,SOUL MATE
1769,15306,65,1174.35,3,CASUAL AVARAGE MATE
1770,15307,96,205.3,1,
1771,15308,275,310.47,1,
1772,15311,1,60632.74999999999,91,
1773,15312,76,924.8500000000001,4,CASUAL AVARAGE MATE
1774,15313,111,52.0,1,
1775,15314,200,327.97,1,
1776,15315,65,570.5,2,CASUAL AVARAGE MATE
1777,15316,327,165.0,1,
1778,15318,4,312.62,1,
1779,15319,284,204.5,1,
1780,15320,45,267.13,1,
1781,15321,71,2748.310000000001,3,CASUAL AVARAGE MATE
1782,15322,86,679.6799999999998,1,
1783,15325,104,161.7399999999999,1,
1784,15326,334,311.71,1,
1785,15327,53,208.75000000000003,1,
1786,15329,40,1049.7000000000003,3,RECENT AVARAGE MATE
1787,15330,33,714.96,2,RECENT AVARAGE MATE
1788,15333,209,1028.56,1,
1789,15334,157,350.81999999999994,3,EX MATE
1790,15335,54,170.22000000000003,1,
1791,15339,67,574.0699999999999,2,CASUAL AVARAGE MATE
1792,15341,81,2020.52,1,
1793,15342,130,406.0899999999999,1,
1794,15343,88,364.5,1,
1795,15344,1,563.9399999999999,3,
1796,15345,46,393.54,1,
1797,15346,333,252.42000000000004,1,
1798,15347,367,201.59999999999997,1,
1799,15348,73,158.03999999999996,1,
1800,15349,159,463.9099999999999,2,EX MATE
1801,15350,374,115.65,1,
1802,15351,13,1934.6600000000003,7,SOUL MATE
1803,15353,255,770.12,2,EX MATE
1804,15355,30,277.05,2,RECENT AVARAGE MATE
1805,15356,32,2718.0299999999997,10,SOUL MATE
1806,15358,5,8347.199999999999,22,
1807,15360,40,427.92999999999995,1,
1808,15361,362,418.9200000000001,1,
1809,15363,373,326.0,1,
1810,15364,96,913.1900000000002,2,CASUAL AVARAGE MATE
1811,15365,26,2314.32,7,SOUL MATE
1812,15366,76,602.5100000000001,2,CASUAL AVARAGE MATE
1813,15367,58,1877.5899999999997,4,RECENT AVARAGE MATE
1814,15368,22,446.94000000000005,1,
1815,15370,41,2386.05,7,SOUL MATE
1816,15372,138,2007.4,1,
1817,15373,9,2415.9100000000003,12,SOUL MATE
1818,15374,129,168.0,1,
1819,15376,41,1221.5600000000002,3,RECENT AVARAGE MATE
1820,15379,170,3703.290000000001,7,EX MATE
1821,15380,9,1690.2600000000002,5,RECENT AVARAGE MATE
1822,15381,214,596.85,2,EX MATE
1823,15382,15,5955.709999999999,6,
1824,15384,170,642.4099999999999,2,EX MATE
1825,15385,41,316.88,1,
1826,15386,187,394.14000000000004,1,
1827,15389,173,500.0,1,
1828,15392,5,1535.5299999999997,4,RECENT AVARAGE MATE
1829,15393,17,231.86,2,RECENT AVARAGE MATE
1830,15394,10,2183.54,4,RECENT AVARAGE MATE
1831,15395,326,107.45000000000002,1,
1832,15396,113,288.17999999999995,1,
1833,15397,290,94.0,1,
1834,15398,17,1345.53,2,RECENT AVARAGE MATE
1835,15399,2,815.7700000000001,3,
1836,15400,93,716.2,5,CASUAL AVARAGE MATE
1837,15402,149,626.77,2,CASUAL AVARAGE MATE
1838,15405,190,349.1,1,
1839,15406,32,510.7099999999999,2,RECENT AVARAGE MATE
1840,15407,34,1046.7399999999998,4,RECENT AVARAGE MATE
1841,15408,265,267.17999999999995,1,
1842,15410,85,3450.8399999999997,8,SOUL MATE
1843,15411,27,1348.9299999999998,4,RECENT AVARAGE MATE
